Регион,Округ,Код участка,Адрес,Абаев Герман Борисович,Ящук Александр Михайлович,Лоев Семён Владимирович,Байр Марк Михайлович,Бредихин Антон Викторович,Данилова Анна Геннадьевна,Бабошина Алина Олеговна,ср
Москва,Список,77.084.18,"город Москва, улица Доватора, дом 3 (Совет ветеранов)",0,0,0,0,0,0,0,0
Москва,Список,77.085.4,"город Москва, Калужская площадь, дом 1, корпус 1 (ФГБУК ""Российская государственная детская библиотека"")",0,0,0,0,0,0,0,0
Москва,Список,77.085.6,"город Москва, Ленинский проспект, дом 13 А (ГБОУ ""Школа №1799"")",0,0,0,0,0,0,0,0
Москва,Список,77.086.6,"город Москва, Рязанский проспект, дом 68, корпус 2 (ГБОУ Школа № 1363)",0,0,0,0,0,0,0,0
Москва,Список,77.086.16,"город Москва, Ташкентский переулок, дом 7, корпус 3 (ГБОУ Школа № 1363)",0,0,0,0,0,0,0,0
Москва,Список,77.086.20,"город Москва, улица Академика Скрябина, дом 23, строение 1 (ФГБОУ ВО МГАВМиБ-МВА имени К.И. Скрябина)",0,0,0,0,0,0,0,0
Москва,Список,77.086.21,"город Москва, улица Академика Скрябина, дом 23, строение 1 (ФГБОУ ВО МГАВМиБ-МВА имени К.И. Скрябина)",0,0,0,0,0,0,0,0
Москва,Список,77.086.22,"город Москва, улица Чугунные Ворота, дом 11 (ГБОУ Школа № 1420)",0,0,0,0,0,0,0,0
Москва,Список,77.086.31,"город Москва, Ферганский проезд, дом 10, корпус 5 (ГБОУ Школа № 1393)",0,0,0,0,0,0,0,0
Москва,Список,77.086.34,"город Москва, Ферганский проезд, дом 5, корпус 2 (ГБОУ Школа № 1363)",0,0,0,0,0,0,0,0
Москва,Список,77.086.52,"город Москва, Привольная улица, дом 45 (ГБОУ Школа № 1793)",0,0,0,0,0,0,0,0
Москва,Список,77.086.59,"город Москва, улица Авиаконструктора Миля, дом 18, корпус 2 (ГБОУ Школа № 1935)",0,0,0,0,0,0,0,0
Москва,Список,77.087.1,"город Москва, 2-й квартал Капотня, дом 20А (ГБУК г. Москвы ""ДК ""Капотня"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.1,"город Москва, Окская улица, дом 16, корпус 3 (ГБОУ города Москвы ""Школа № 825"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.3,"город Москва, Волгоградский проспект, дом 103, корпус 6 (ГБОУ города Москвы ""Школа № 825"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.7,"город Москва, улица Фёдора Полетаева, дом 2, корпус 7 (ГБПОУ города Москвы ""Педагогический колледж № 10"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.9,"город Москва, улица Фёдора Полетаева, дом 2, корпус 8 (ГБОУ города Москвы ""Школа на Юго-Востоке имени Маршала В.И.Чуйкова"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.11,"город Москва, улица Шумилова, дом 9 (ГБОУ города Москвы ""Школа № 1208 имени Героя Советского Союза М.С.Шумилова"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.12,"город Москва, Зеленодольская улица, дом 33, корпус 3 (ГБОУ города Москвы ""Школа № 1208 имени Героя Советского Союза М.С.Шумилова"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.14,"город Москва, улица Шумилова, дом 9 (ГБОУ города Москвы ""Школа № 1208 имени Героя Советского Союза М.С.Шумилова"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.16,"город Москва, Волгоградский проспект, дом 157, корпус 4 (ГБОУ города Москвы ""Школа на Юго-Востоке имени Маршала В.И.Чуйкова"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.20,"город Москва, улица Академика Скрябина, дом 36, корпус 3 (ГБОУ города Москвы ""Школа № 1420"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.27,"город Москва, Волгоградский проспект, дом 74, корпус 4 (ГБОУ города Москвы ""Школа № 641 имени Сергея Есенина"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.29,"город Москва, Волгоградский проспект, дом 58, корпус 4 (ГБПОУ города Москвы ""Техникум сервиса и туризма № 29"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.30,"город Москва, Волгоградский проспект, дом 58, корпус 4 (ГБПОУ города Москвы ""Техникум сервиса и туризма № 29"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.31,"город Москва, улица Юных Ленинцев, дом 45, корпус 2 (ГБОУ города Москвы ""Школа № 641 имени Сергея Есенина"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.34,"город Москва, улица Юных Ленинцев, дом 48, корпус 2 (ГБОУ города Москвы ""Школа № 641 имени Сергея Есенина"")",0,0,0,0,0,0,0,0
Москва,Список,77.088.36,"город Москва, улица Юных Ленинцев, дом 68 (ГБОУ города Москвы ""Школа на Юго-Востоке имени Маршала В.И.Чуйкова"")",0,0,0,0,0,0,0,0
Москва,Список,77.089.2,"город Москва, Авиамоторная улица, дом 51Б (ГАПОУ МОК им. В Талалихина)",0,0,0,0,0,0,0,0
Москва,Список,77.089.4,"город Москва, Авиамоторная улица, дом 42 (ГБОУ города Москвы ""Школа №1228 ""Лефортово"")",0,0,0,0,0,0,0,0
Москва,Список,77.089.5,"город Москва, Шепелюгинская улица, дом 21/13, строение 1 (ГБОУ города Москвы ""Школа №1228 ""Лефортово"")",0,0,0,0,0,0,0,0
Москва,Список,77.089.7,"город Москва, Авиамоторная улица, дом 8, строение 39 (МТУСИ)",0,0,0,0,0,0,0,0
Москва,Список,77.089.8,"город Москва, Красноказарменная улица, дом 11 (ГБОУ города Москвы ""Школа ""Содружество"")",0,0,0,0,0,0,0,0
Москва,Список,77.089.9,"город Москва, Красноказарменная улица, дом 11 (ГБОУ города Москвы ""Школа ""Содружество"")",0,0,0,0,0,0,0,0
Москва,Список,77.089.12,"город Москва, Танковый проезд, дом 3 А, строение 1 (ГБОУ города Москвы ""Школа №1228 ""Лефортово"")",0,0,0,0,0,0,0,0
Москва,Список,77.089.13,"город Москва, Красноказарменная улица, дом 3, корпус 1 (ГБОУ города Москвы ""Школа ""Содружество"")",0,0,0,0,0,0,0,0
Москва,Список,77.089.14,"город Москва, улица Лефортовский вал, дом 14 (ГБОУ города Москвы ""Школа ""Содружество"")",0,0,0,0,0,0,0,0
Москва,Список,77.089.15,"город Москва, Энергетический проезд, дом 3, строение 1 (ДК НИУ МЭИ (ТУ))",0,0,0,0,0,0,0,0
Москва,Список,77.089.16,"город Москва, Авиамоторная улица, дом 8, строение 2 (МТУСИ)",0,0,0,0,0,0,0,0
Москва,Список,77.089.18,"город Москва, Энергетическая улица, дом 5 (ГБУ по работе с населением по месту жительства  ""Лефортово"")",0,0,0,0,0,0,0,0
Москва,Список,77.089.19,"город Москва, Солдатская улица, дом 14 (ГБПОУ г. Москвы ""Московский музыкально-педагогический колледж"")",0,0,0,0,0,0,0,0
Москва,Список,77.089.20,"город Москва, Авиамоторная улица, дом 1 (ГБОУ города Москвы ""Школа №1228 ""Лефортово"")",0,0,0,0,0,0,0,0
Москва,Список,77.090.8,"город Москва, Спортивный проезд, дом 3А (Государственное бюджетное образовательное учреждение города Москвы ""Школа № 2121 имени Маршала Советского Союза С.К. Куркоткина"")",0,0,0,0,0,0,0,0
Москва,Список,77.090.9,"город Москва, Люблинская улица, дом 56/2, строение 1 (ГБПОУ города Москвы «Воробьевы горы» отделение СПО Московский колледж профессиональных технологий)",0,0,0,0,0,0,0,0
